TimeStamps,AnkleAccelerometer,,,AnkleAngularVelocity,,,AnkleLuminosity,RightPocketAccelerometer,,,RightPocketAngularVelocity,,,RightPocketLuminosity,BeltAccelerometer,,,BeltAngularVelocity,,,BeltLuminosity,NeckAccelerometer,,,NeckAngularVelocity,,,NeckLuminosity,WristAccelerometer,,,WristAngularVelocity,,,WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared4,Infrared5,Infrared6,Subject,Activity,Trial
,x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),,,,,,,
2018-07-11T12:45:49.396935,0.965,-0.039,0.055,-2.805,8.841,0.305,1102.871,-1.023,-0.115,0.068,-4.512,-1.037,-7.317,0,0.521,-0.788,-0.277,-1.829,-5.549,-1.341,32.828,0.805,-0.001,-0.576,16.707,46.22,-8.659,203.416,-0.956,-0.45,-0.064,7.317,-19.695,-68.659,448.77,131,1,1,1,1,0,1,13,3,1,7
2018-07-11T12:45:49.449074,0.965,-0.039,0.055,-4.207,8.476,0.793,1102.871,-1.015,-0.103,0.07,-5.915,0.793,-6.524,0,0.512,-0.804,-0.264,2.5,-6.524,-0.854,32.828,0.805,-0.001,-0.576,14.329,36.829,-8.78,203.416,-0.92,-0.425,-0.052,5.915,-13.232,-72.195,448.77,55,1,1,1,1,0,1,13,3,1,7
2018-07-11T12:45:49.500712,0.96,-0.048,0.068,-3.72,6.524,1.463,1102.871,-1.015,-0.103,0.07,-7.378,2.866,-6.951,0,0.518,-0.797,-0.266,2.073,-10.305,-0.732,32.828,0.83,0.005,-0.545,14.329,35.061,-8.72,203.416,-0.92,-0.425,-0.052,12.744,-8.598,-61.585,448.77,44,1,1,1,1,0,1,13,3,1,7
2018-07-11T12:45:49.561373,0.967,-0.04,0.076,1.037,7.012,-1.585,1102.871,-1.018,-0.112,0.075,-9.329,-0.122,-4.695,0,0.533,-0.792,-0.262,2.866,-7.561,0,32.828,0.856,-0.006,-0.499,17.866,23.476,-9.634,203.416,-0.909,-0.391,-0.011,12.317,4.878,-34.756,448.77,50,1,1,1,1,0,1,13,3,1,7
2018-07-11T12:45:49.615016,0.967,-0.04,0.076,-0.732,7.378,-1.951,1102.871,-1.02,-0.132,0.072,-7.866,0.549,-3.598,0,0.533,-0.792,-0.262,5.061,-5.61,-0.549,32.828,0.856,-0.006,-0.499,22.012,21.89,-10.244,203.416,-0.897,-0.378,0.02,2.317,1.585,-23.537,448.77,50,1,1,1,1,0,1,13,3,1,7
2018-07-11T12:45:49.668158,0.962,-0.042,0.087,-0.366,5.976,-3.049,1102.871,-1.02,-0.132,0.072,-5.854,1.341,-4.146,0,0.523,-0.793,-0.277,5.244,-5.061,-0.305,32.828,0.866,-0.011,-0.485,20.488,19.512,-10.122,203.416,-0.897,-0.378,0.02,-4.451,0.305,-10.854,448.77,93,1,1,1,1,0,1,13,3,1,7
2018-07-11T12:45:49.715785,0.967,-0.035,0.095,1.89,5.244,-4.085,1102.871,-1.021,-0.127,0.071,-7.134,0.488,-1.646,0,0.523,-0.793,-0.277,4.329,-5.305,-0.122,32.828,0.89,-0.018,-0.472,21.098,10.488,-8.354,203.416,-0.916,-0.416,0.05,-0.61,7.195,7.012,448.77,167,1,1,1,1,0,1,13,3,1,7
2018-07-11T12:45:49.762409,0.967,-0.035,0.095,0.854,4.573,-3.598,1102.871,-1.02,-0.146,0.05,-5.793,1.28,-0.488,0,0.515,-0.795,-0.28,7.378,-2.5,-1.341,32.828,0.89,-0.018,-0.472,22.927,10.854,-8.049,203.416,-0.945,-0.422,0.072,1.524,9.085,34.39,448.77,208,1,1,1,1,0,1,13,3,1,7
2018-07-11T12:45:49.807530,0.965,-0.021,0.105,-0.183,3.354,-2.866,1102.871,-1.02,-0.146,0.05,-5.061,1.768,-1.098,0,0.508,-0.795,-0.275,4.756,-3.11,-0.854,32.828,0.887,-0.026,-0.451,22.866,7.927,-8.171,203.416,-0.945,-0.422,0.072,-11.037,2.866,38.476,448.77,168,1,1,1,1,0,1,13,3,1,7
2018-07-11T12:45:49.854655,0.965,-0.021,0.105,0,1.341,-1.524,1102.871,-1.018,-0.146,0.033,-4.756,2.683,-2.317,0,0.508,-0.795,-0.275,2.317,-2.805,-0.854,32.828,0.887,-0.026,-0.451,23.598,3.78,-7.256,203.416,-0.974,-0.458,0.053,-21.341,-1.037,41.22,448.77,149,1,1,1,1,0,1,13,3,1,7
