TimeStamps,AnkleAccelerometer,,,AnkleAngularVelocity,,,AnkleLuminosity,RightPocketAccelerometer,,,RightPocketAngularVelocity,,,RightPocketLuminosity,BeltAccelerometer,,,BeltAngularVelocity,,,BeltLuminosity,NeckAccelerometer,,,NeckAngularVelocity,,,NeckLuminosity,WristAccelerometer,,,WristAngularVelocity,,,WristLuminosity,BrainSensor,Infrared1,Infrared2,Infrared3,Infrared4,Infrared5,Infrared6,Subject,Activity,Trial
,x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),illuminance (lx),,,,,,,
2018-07-10T11:37:25.281352,-1.011,0.203,-0.121,-12.317,-9.146,10.061,983.662,-0.987,0.226,0.216,-1.463,7.988,-9.817,6.044,0.321,-1.1,-0.355,-78.72,8.78,27.805,17.658,0.694,-0.077,-0.674,16.463,19.024,1.463,500.261,0.888,-0.365,0.104,-76.646,17.866,18.963,55.586,55,1,1,1,1,1,1,12,5,1,7
2018-07-10T11:37:25.332488,-1.011,0.203,-0.121,5.305,7.012,5.061,983.662,-0.987,0.226,0.216,-1.463,7.988,-9.817,6.044,0.321,-1.1,-0.355,-78.72,8.78,27.805,17.658,0.694,-0.077,-0.674,16.098,-12.805,6.89,500.261,0.888,-0.365,0.104,-76.646,17.866,18.963,55.586,53,1,1,1,1,1,1,12,5,1,7
2018-07-10T11:37:25.404681,-0.989,0.23,-0.175,5.671,16.707,-1.402,983.662,-0.967,0.141,0.233,-4.207,9.085,1.951,6.044,0.246,-0.841,-0.419,120.976,-26.646,-45,17.658,0.793,-0.044,-0.792,-4.268,17.073,-15.183,500.261,1.005,-0.416,0.028,7.5,-3.841,15.061,55.586,52,1,1,1,1,1,1,12,5,1,7
2018-07-10T11:37:25.452308,-1.002,0.199,-0.188,4.207,20,-16.341,983.662,-0.967,0.141,0.233,-13.049,18.354,-6.646,6.044,0.246,-0.841,-0.419,-29.817,4.817,12.195,17.658,0.76,-0.012,-0.662,-0.488,29.329,-16.463,500.261,1.005,-0.416,0.028,-10.061,-9.39,-22.439,55.586,51,1,1,1,1,1,1,12,5,1,7
2018-07-10T11:37:25.500937,-1.002,0.199,-0.188,8.171,23.293,-11.951,983.662,-1.051,0.257,0.16,-24.573,18.963,-12.805,6.044,0.212,-0.882,-0.32,29.329,-21.585,-12.439,17.658,0.76,-0.012,-0.662,5.61,29.024,-9.573,500.261,0.865,-0.346,0.042,26.341,-15.549,-6.402,55.586,51,1,1,1,1,1,1,12,5,1,7
2018-07-10T11:37:25.548063,-1.005,0.184,-0.213,2.622,6.402,-1.159,983.662,-1.026,0.104,0.106,-2.134,6.707,6.28,6.044,0.226,-0.944,-0.392,48.049,-29.451,22.256,17.658,0.762,0.002,-0.656,6.22,11.768,-1.28,500.261,0.952,-0.325,0.136,32.744,6.402,-4.024,55.586,52,1,1,1,1,1,1,12,5,1,7
2018-07-10T11:37:25.592681,-1.005,0.184,-0.213,0.671,3.78,-3.476,983.662,-1.026,0.104,0.106,5.793,4.085,2.805,6.044,0.226,-0.944,-0.392,-1.646,2.622,-6.89,17.658,0.762,0.002,-0.656,2.927,-7.134,1.037,500.261,0.952,-0.325,0.136,0.366,9.695,-24.878,55.586,51,1,1,1,1,1,1,12,5,1,7
2018-07-10T11:37:25.641311,-0.996,0.186,-0.221,-2.683,8.415,-6.89,983.662,-0.991,0.139,0.121,-0.854,3.415,-2.866,6.044,0.21,-0.91,-0.389,-29.024,12.744,-1.159,17.658,0.771,0.007,-0.704,-2.195,7.927,-5.61,500.261,0.955,-0.294,0.062,-27.622,-1.037,-46.768,55.586,51,1,1,1,1,1,1,12,5,1,7
2018-07-10T11:37:25.693954,-1,0.177,-0.209,-4.634,0.976,-7.378,983.662,-0.991,0.139,0.121,8.11,2.012,1.159,6.044,0.21,-0.91,-0.389,-3.537,0.854,-0.244,17.658,0.717,0.015,-0.698,2.927,-1.585,-4.695,500.261,0.955,-0.294,0.062,9.634,13.415,-42.988,55.586,51,1,1,1,1,1,1,12,5,1,7
2018-07-10T11:37:25.734060,-1,0.177,-0.209,-3.598,-1.768,-1.646,983.662,-1.023,0.161,0.112,3.354,0.366,2.561,6.044,0.18,-0.916,-0.385,18.537,-14.634,-3.415,17.658,0.717,0.015,-0.698,4.817,-6.707,-5.549,500.261,0.912,-0.211,0.191,57.439,43.963,-23.963,55.586,51,1,1,1,1,1,1,12,5,1,7
